02138,37/08/29,M,1
02138,37/09/03,F,1
02138,37/09/15,M,1
02138,37/09/17,F,1
02138,37/09/25,M,1
02138,37/10/09,F,1
02138,37/10/10,F,1
02138,37/10/10,M,1
02138,37/10/22,,1
02138,37/10/27,F,1
02138,37/11/02,F,1
02138,37/11/07,F,1
02138,37/11/20,F,1
02138,37/11/30,M,1
02138,37/12/08,M,1
02138,37/12/11,F,1
02138,37/12/29,M,1
02138,38/01/07,M,1
02138,38/01/21,M,1
02138,38/01/23,M,1
02138,38/02/03,M,1
02138,38/02/07,F,1
02138,38/03/04,M,1
02138,38/03/11,F,1
02138,38/03/17,F,1
02138,38/03/28,M,1
02138,38/03/31,M,1
02138,38/04/09,F,1
02138,38/04/18,M,1
02138,38/04/26,M,1
02138,38/04/28,F,3
02138,38/05/05,F,1
02138,38/05/16,F,1
02138,38/05/17,M,1
02138,38/05/29,M,2
02138,38/06/12,F,1
02138,38/06/24,F,1
02138,38/06/24,M,1
02138,38/06/29,F,1
02138,38/07/06,F,1
02138,38/07/11,F,1
02138,38/07/27,F,1
02138,38/07/28,F,1
02138,38/08/01,,1
02138,38/08/02,F,1
02138,38/08/17,F,1
02138,38/08/19,F,1
02138,38/08/25,M,1
02138,38/08/28,F,1
02138,38/08/29,F,1
02138,38/09/04,M,1
02138,38/09/16,F,1
02138,38/09/19,F,1
02138,38/09/21,M,1
02138,38/10/14,M,1
02138,38/10/23,M,1
02138,38/10/31,,1
02138,38/11/04,M,1
02138,38/11/13,F,2
02138,38/11/15,F,1
02138,38/11/19,F,1
02138,38/11/26,F,1
02138,38/11/28,F,1
02138,38/12/02,M,1
02138,38/12/07,F,1
02138,38/12/13,F,1
02138,38/12/23,F,1
02138,38/12/31,F,1
02138,39/01/05,F,1
02138,39/01/10,F,1
02138,39/01/12,F,1
02138,39/01/28,M,1
02138,39/02/02,M,1
02138,39/02/04,F,1
02138,39/02/12,M,1
02138,39/02/16,M,1
02138,39/02/17,F,1
02138,39/02/27,F,1
02138,39/03/08,F,1
02138,39/03/09,M,1
02138,39/03/15,M,1
02138,39/03/28,M,1
02138,39/03/29,M,1
02138,39/03/31,M,1
02138,39/04/08,F,1
02138,39/04/10,M,1
02138,39/04/28,F,1
02138,39/05/01,F,1
02138,39/05/04,F,1
02138,39/05/10,M,1
02138,39/05/13,F,1
02138,39/05/15,F,1
02138,39/05/18,M,1
02138,39/05/21,M,1
02138,39/05/28,,1
02138,39/05/28,F,1
02138,39/05/30,,2
02138,39/06/05,F,1
02138,39/06/20,F,1
